seed,pos_rms,pos_mean,pos_std,pos_max,vel_rms,vel_mean,vel_std,vel_max,runtime_s,dv_err_R,dv_err_I,dv_err_C,dv_err_norm,t_star_error,config,mode
46,34.867144746799305,30.697435068025282,16.534366121464284,89.14481188703294,0.0029179309838609792,0.0024005893445668246,0.001658762196738316,0.00821526469906157,2.683410305002326,,,,,,deltaRIC0,BLS-B
47,34.761148499218294,28.679334521998726,19.64263771391201,98.91442453229641,0.0026914162792603526,0.0020075444514360712,0.001792620111394459,0.008380653507995817,2.707767342999432,,,,,,deltaRIC0,BLS-B
48,35.65869299352281,28.862683457831242,20.940102426190453,100.3886175613905,0.0032838869701115017,0.0025666944940071846,0.002048412313695977,0.008777032408983199,3.5350008809982683,,,,,,deltaRIC0,BLS-B
49,33.61355499826363,26.423628945179257,20.77649905515313,104.93114613757926,0.002874962743436647,0.002124668088551739,0.001936800529130109,0.008521150085617353,3.1909177839988843,,,,,,deltaRIC0,BLS-B
50,35.4267175472843,29.070606118801354,20.247275768867542,109.89785113412361,0.003102940363175137,0.002502177598577646,0.0018350330140348029,0.009021608616173545,2.694065496998519,,,,,,deltaRIC0,BLS-B
1,24.347796705104248,22.640730022168974,8.956145848317885,65.60742213412036,0.002190018381001889,0.0017506023080369128,0.0013158921187627682,0.007307094715113541,5.693745803000638,-0.006196696195471858,0.00013924082411499925,0.0017679961581048098,0.006445482306325028,-84.17536147720966,deltaRIC0,BLS-G
2,35.657094966977496,33.738596091759604,11.538438162990484,76.8688021069805,0.0027066671798414658,0.002431080500437171,0.001189913787980083,0.0068178404026608625,5.796225310001319,-0.006964668109773451,0.00017737568888740466,0.0007717422748613544,0.007009539938762868,66.06421785234124,deltaRIC0,BLS-G
3,28.0020698983488,24.970864475400386,12.671694675267352,49.3149418929491,0.0018302728616114506,0.0016161615753530817,0.0008590229975405861,0.0048092262352906374,5.774381364000874,-0.0011331343737901204,0.0011223353441927044,-0.0015060952890398498,0.0021936164554353875,-69.66140249318414,deltaRIC0,BLS-G
4,14.553556149477606,13.270963630785696,5.97390332248194,25.219840046325906,0.0013789615485511966,0.0012549989778846068,0.0005714127386498363,0.003302976627681078,5.713615172000573,-0.0029714391925977695,0.001263256619280274,0.0008879203832074169,0.00334868194494143,-17.991855677864805,deltaRIC0,BLS-G
5,26.548282515764598,19.13439392594459,18.403431028577987,106.01613493538335,0.002920218247545659,0.0021081998070620876,0.0020206850785815227,0.010848631890585292,5.762153468000179,-0.006469153481374215,-0.00029761006983699157,-0.00014819343530995559,0.0064776909322314434,-1.2721562745427946,deltaRIC0,BLS-G
6,17.281754076398524,16.140586476638745,6.175798907612147,40.765562749668135,0.0015409454016247803,0.0013650936236365924,0.0007148651127977029,0.004018781781631396,5.744143322001037,-0.002514165469223403,0.0007695557091016824,0.002707266112478892,0.003773928165694586,-163.96058419781912,deltaRIC0,BLS-G
7,26.515368642185866,24.660889573909095,9.741935108307548,65.29975139638704,0.002024432016407824,0.0017452186000978158,0.0010259322720967837,0.0045160206539583995,5.747645441999339,-0.0010434212014216542,0.0021406173622180685,0.00022191080618814654,0.0023916970754902724,31.197762524876453,deltaRIC0,BLS-G
8,31.09950834089431,29.07129629134725,11.047133156889833,52.57272603779299,0.0022226495935189668,0.002024879973586269,0.000916532764356679,0.004935626213400061,5.762684691002505,0.004003053249754718,0.0024209690498979064,0.0020094174881313777,0.005091491441860979,76.64509291935246,deltaRIC0,BLS-G
9,17.966186020940548,15.834957209779962,8.48751850092105,49.07313414849841,0.0011737332308788075,0.0009936270676220932,0.0006247839208541815,0.0038907971585974885,5.714249361000839,0.00027264085292542266,0.0013315476189059252,0.000594685283882559,0.001483577663273622,-101.06298113054072,deltaRIC0,BLS-G
10,23.367166625668634,22.50003548495023,6.306574290987331,37.936365556127825,0.0017631349424221908,0.0016672691658732946,0.000573461728207097,0.0039163778092930505,4.307328988001245,-0.00014325688600244377,0.001868399169433866,6.8790569815642015e-06,0.0018738957583476284,219.32195816133753,deltaRIC0,BLS-G
11,16.319140723561635,14.628771925096759,7.232799314159682,40.89058213398067,0.001645425871661113,0.0014479318045680046,0.0007816135800075218,0.0036560082713665274,5.742302001999633,-0.002905122312067646,0.0008959811765980943,-0.00018827384208745075,0.003045975206154138,29.107683890033513,deltaRIC0,BLS-G
12,18.28614634841354,16.921815010010295,6.930752126759994,38.293162138564924,0.0015389902773463911,0.0014338404132860437,0.0005590999400772904,0.003831594713061326,5.715342637999129,-0.004005139627744341,0.0009318539896108187,-0.0003029392059082071,0.00412325932463118,50.0693865267167,deltaRIC0,BLS-G
13,17.766156641583542,16.943082401556566,5.34493035944784,31.876798012747063,0.0017193097419212586,0.0016130964017395818,0.0005949335991185551,0.0033206367804413826,5.777811628002382,-0.00210218309170317,0.0012940884840828158,0.0020698475292538726,0.0032215070308842754,-240.60655514747486,deltaRIC0,BLS-G
14,20.615448372623643,18.680795808198585,8.719207508523992,49.41151269427469,0.0016447443032162237,0.0015074597723125963,0.0006578364977876163,0.0028652443778590456,5.742295421001472,-0.0013490472522611138,0.0020956155696327293,-0.0006438516561309913,0.0025741169475420093,-3.0077647212383454,deltaRIC0,BLS-G
15,28.819527988305737,27.268476492709848,9.32713156523849,45.87018547407924,0.0023633381229711168,0.002235235017150397,0.0007675229648637926,0.004888012123223762,5.729334091000055,0.0022207562782326495,0.0024973474816001864,-0.0017845131439609885,0.003788534024148926,43.05250899951352,deltaRIC0,BLS-G
