scenario,config,est,mode,seed,pos_rms,vel_rms,dv_err_norm,t_star_error,rigid_dev,n_iters,converged,runtime_s,wall_s,n_steps,q_mult,q_pos_R,q_vel_R,q_pos_I,q_vel_I,q_pos_C,q_vel_C
eps20,I0.2,BLS,BLS-G,9,12.833992712200317,0.007317950988733633,0.01578855377009721,-115.39225695396453,,11.0,True,28.765381220000563,28.836505043000216,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps20,I0.2,BLS,BLS-G,6,15.770479113645067,0.005354975533271734,0.011846298562973473,-51.697519441804616,,43.0,True,123.17421560100047,123.24515936599346,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps20,RIC0,FGO,FGO-G,20,12.634263144723768,0.0012751130391401592,0.0022102212723489633,75.67396970310074,2.9115450406342225,159.0,True,517.5549022170017,517.9564493009966,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps20,I0.2,BLS,BLS-G,10,13.497293830444333,0.0052217872048678235,0.007998597013966446,109.31235381920123,,15.0,True,40.86433205199137,40.935550751004484,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps20,I0.2,BLS,BLS-G,12,15.76659756318023,0.006541380159790619,0.005310182998716913,-76.21576728908258,,11.0,True,15.527073133998783,15.579436410000199,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps20,I0.2,BLS,BLS-G,7,11.930551878406495,0.005715922663890109,0.017259893415918052,-62.1500810566431,,68.0,True,161.56907782400958,161.62939595000353,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps20,I0.2,FGO,FGO-G,7,11.188945467048933,0.005593080956959691,0.017571751469264076,-60.11317949866498,10.269587382048552,92.0,True,474.4477928510023,475.0093146510044,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps20,I0.2,BLS,BLS-G,13,13.322281633563394,0.0016779140298747944,0.0031993779326329737,17.476214257600077,,20.0,True,52.50014115200611,52.571684999988065,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps20,I0.2,BLS,BLS-G,15,14.399912050286083,0.0014779630244046956,0.004399946253461883,41.44826674099022,,19.0,True,45.59803756099427,45.65822572399338,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
eps20,I0.2,BLS,BLS-G,17,13.452560944009333,0.0036072103764468026,0.010541075089638146,-9.020675298917922,,6.0,True,14.358189457008848,14.428611655996065,1656,1.0,0.0005222881147887574,1.7418600833826683e-05,0.000366093047667585,1.2096448118016483e-05,0.00021788013808891684,7.262068598878361e-06
