seed,pos_rms,pos_mean,pos_std,pos_max,vel_rms,vel_mean,vel_std,vel_max,runtime_s,n_iters,converged,rigid_dev,dv_err_R,dv_err_I,dv_err_C,dv_err_norm,t_star_error,config,mode
35,953.6437866954325,712.5054289965425,633.855255995607,1933.578391831483,0.10208121274554739,0.06972577343901934,0.07455796747452449,1.3327827929442058,1.396379273999628,,,,,,,,,deltaC0.2,EKF-B
36,951.5562160874051,672.5229858802423,673.1805596103495,1961.5438577147181,0.1305711605444256,0.07231907739827433,0.10871420794992977,1.9658626366507685,1.4318857420003042,,,,,,,,,deltaC0.2,EKF-B
37,950.1995593627144,681.8091116889536,661.827422997126,1947.1996933507096,0.10049449811217487,0.06794994755106323,0.07404018353992428,1.0336119923323714,1.389027993001946,,,,,,,,,deltaC0.2,EKF-B
38,959.039676916173,715.6348737165105,638.4542500604342,1941.4412768891743,0.18057936290435644,0.0849988615524425,0.15932388346300114,1.9926575576958663,1.3959572560015658,,,,,,,,,deltaC0.2,EKF-B
39,947.4680467375371,678.471274491239,661.3413863345295,1944.96774349695,0.12204616398628107,0.07206986238512761,0.09849467538681966,1.9161288522768585,1.020027429000038,,,,,,,,,deltaC0.2,EKF-B
40,950.3605027220558,696.6162864737533,646.4602343173447,1939.565055973332,0.12957640794782352,0.07606609800279822,0.10489992483929372,1.4512060928577368,1.4340115360027994,,,,,,,,,deltaC0.2,EKF-B
41,959.3584397131153,707.3930386948775,648.0460667690304,1946.9797327703393,0.1738834810712224,0.0853831953174826,0.1514766481898209,1.8283330568978224,1.8898777009999321,,,,,,,,,deltaC0.2,EKF-B
42,959.0667534847137,708.5471490434522,646.351278502723,1955.2043300553285,0.2616947647244478,0.09506790182454239,0.24381600424677474,3.074726850767288,2.071099853001215,,,,,,,,,deltaC0.2,EKF-B
43,952.694157319051,684.1790008962977,662.9670068128584,1945.831599087276,0.1627208794227022,0.08394278309502039,0.13939761033231507,1.4632865989180202,1.3794887730000482,,,,,,,,,deltaC0.2,EKF-B
44,948.3998959996799,681.3570851576106,659.7081818787213,1945.0326266534846,0.157191628803296,0.07843768436672119,0.13622311785089863,2.994308228483416,1.3860292870012927,,,,,,,,,deltaC0.2,EKF-B
45,954.8809615133299,692.162997062424,657.8054698451392,1947.8853074176975,0.19161683072955915,0.08755093219198513,0.1704460151812149,1.7660683499129355,1.9185576680029044,,,,,,,,,deltaC0.2,EKF-B
46,950.9245542993895,690.0114407758497,654.3253927274477,1936.066715563178,0.19741873076958572,0.08663021582032555,0.17739605679269757,2.236398860823164,1.4039509950016509,,,,,,,,,deltaC0.2,EKF-B
47,954.9233949178944,695.7414786332602,654.0814055381193,1941.5900356340876,0.21001159842376368,0.09331574179622804,0.18814102106006517,2.096778367740219,1.428904242999124,,,,,,,,,deltaC0.2,EKF-B
48,951.9583585617038,695.6840697340216,649.8064262176871,1941.375592821662,0.14965928191405098,0.07911863569513744,0.12703598761283946,1.8001838592567345,1.3904304740026419,,,,,,,,,deltaC0.2,EKF-B
49,948.605233696938,678.3997099223122,663.0427761272608,1947.1281240438277,0.10676094453171202,0.06986985370521513,0.08072238116232154,0.7783242896106108,1.9061174109992862,,,,,,,,,deltaC0.2,EKF-B
50,959.3513637799325,697.6929868130081,658.4675658970302,2120.847756252815,0.13532838941985847,0.07795481599651259,0.11062015931069132,1.1479743972376866,1.3931849250002415,,,,,,,,,deltaC0.2,EKF-B
51,950.0995195039333,695.9316167703215,646.813946773762,1936.2582188842011,0.13888215671090987,0.07740747561203778,0.11530974014386425,1.771903720586538,0.9556739209983789,,,,,,,,,deltaC0.2,EKF-B
52,948.163836036314,688.5861878766244,651.81571155706,1942.4691608008668,0.14708926185048168,0.0787485213243799,0.12423333425833526,1.4393647708807247,1.866760498000076,,,,,,,,,deltaC0.2,EKF-B
53,952.3616015935928,695.7578849979495,650.3180649905809,1942.2021587872443,0.148459067144526,0.07726898233288676,0.12676592202426848,1.9851565037684684,1.8901664160002838,,,,,,,,,deltaC0.2,EKF-B
54,963.2732146272634,696.9941034788594,664.9018767713347,2379.2397401850303,0.1535734704190242,0.08408546495445508,0.12850854212828036,1.184557274850288,1.4290482890028215,,,,,,,,,deltaC0.2,EKF-B
55,947.1839438725469,678.540412522532,660.8633233155734,1941.9575458431666,0.14511721899078273,0.07429847617258067,0.1246544972556195,1.9622571023318414,1.3742729609984963,,,,,,,,,deltaC0.2,EKF-B
56,948.9022414934592,679.4554533163807,662.3864060123386,1947.3107911106763,0.1140106326849787,0.07039196857549727,0.08968497714386361,1.1180051450389856,1.3951780019997386,,,,,,,,,deltaC0.2,EKF-B
